vocal_channel,emotion,emotional_intensity,statement,repetition,sex,length_ms,zero_crossings_sum,mfcc_mean,mfcc_max,sc_std,sc_min,sc_max,stft_std,stft_min,stft_kur,kur,skew,PCA1,PCA2,PCA3
speech,disgust,strong,Dogs are sitting by the door,1st,M,0.6326452412642211,1.4454919973660656,1.0903195229147755,-1.298594083096014,-1.8661168253000506,-0.6415339016611663,-1.139884006696726,-0.38682657160759965,-0.36669306063673396,-0.4493882866687208,1.163377515473261,-2.576456404734811,0.003900388461645896,-0.37176840218248897,1.5667981961072026
speech,sad,strong,Dogs are sitting by the door,2nd,M,-0.649326545848453,-1.4506788856203976,1.2357241802957244,0.6008431054675902,0.24158803159562275,-1.0884694029008997,0.2796187740491451,1.4603313138433351,-0.47051743288632863,-1.6099628921687408,-0.19446852336934733,-0.808238820452018,3.366863058114824,2.2450167708965854,2.7871109093501585
speech,disgust,strong,Dogs are sitting by the door,1st,M,-0.42702896086020575,1.086746848398851,0.8749115157864066,-0.2337917695455195,-0.9123199596315547,1.1430493275150393,-0.07695472991488875,-1.301340752566336,0.5836649088698984,0.6245635161975549,1.2672032533912807,0.20523800309708726,0.6871680390654812,0.27134129376807403,0.14175692217708197
speech,sad,strong,Dogs are sitting by the door,2nd,M,-0.8732955412501457,0.0189749476296148,1.0155221025628425,0.8518767043685196,-2.437168721724584,1.165814810803443,-1.8928797113304308,-1.9540249335105844,1.4915183979963136,0.9065326919629073,1.548729687710088,0.30629887769227315,0.5874865378371694,0.06723596690572115,0.9954608357816985
song,neutral,normal,Dogs are sitting by the door,2nd,M,0.6326452412642211,1.2830465151472736,0.22360685224026622,0.16295030371957867,-0.2507313392722642,0.9290439302772473,-0.8199070521404102,-0.2925316520026634,-0.07209984369095021,0.19778490705856955,-1.434032042517653,0.2309893667250301,0.4857779365133884,0.6705523864544292,-0.620061574969718
song,calm,normal,Dogs are sitting by the door,1st,M,1.804303941089494,-0.42304057457580413,1.0053042669234342,0.7778125476070389,-1.2151230876930168,0.5031296154665784,-1.9170377974758077,0.11435444239787064,-0.35122653456063846,-0.15837266537445563,-1.7168283483799105,-1.0826516495625427,0.4104102075403077,1.525670739292908,0.21742319984377673
song,calm,strong,Kids are talking by the door,1st,M,1.9162884387903405,-0.9925553240016867,0.6328669405508783,0.3925088397949743,0.22470050096257174,0.03170731340641396,-1.194407772919901,0.9040287454531241,-0.37482775810706787,-1.4842155985952512,-1.4858197927505865,-0.7674445644142961,-0.7658073943395,0.18139251875447124,0.013201623050846321
speech,disgust,normal,Kids are talking by the door,1st,M,-0.09274687817111213,1.4378475040851812,0.498496746760928,0.3668164638972742,-1.553095175507689,1.4176869309370852,-0.9224880819936747,-1.9082467637660119,0.6735103680623528,0.8554451336685786,2.454091445546467,-0.6110028857097145,-0.24410315823753986,0.31425959281408455,0.5292413290936093
speech,sad,normal,Kids are talking by the door,2nd,M,-0.9836086285375466,-1.3067986013694675,1.0843742290644096,1.5572788593790239,-1.5628239266347757,0.5992876048446013,-1.585602709993136,-1.0040327775997915,0.08090671632208248,0.44576763477479625,2.4717935081015794,-0.3452471999848716,-0.8373476459639265,-0.8826344219868948,1.8071977416079066
speech,disgust,normal,Kids are talking by the door,1st,M,-0.42702896086020575,-0.7498426623336092,0.7987059227507068,1.5372893185422467,-0.4767220884675527,0.28961372752646464,-1.0593272523829487,-1.6173474741459948,1.7924088826903157,1.3009674853664381,2.517547789628989,0.28816242920426705,-1.935477158435397,-1.9517878001425635,0.750531113973086
speech,sad,normal,Kids are talking by the door,2nd,M,-0.8732955412501457,-1.7018550934208827,-0.210151625798073,0.7723270403357707,0.9966616207806919,-1.0884694029008997,0.2251172626504447,-0.010677408189685988,-0.47051743288632863,0.05616537850292056,0.04368423986181949,-2.1201134115352467,-2.3133577868721655,0.8802852583050301,2.3717040263887226
song,calm,strong,Kids are talking by the door,1st,M,1.3028808170558537,-0.7989858334250084,1.7506755389751887,-0.19453083120521336,-1.9751460574376623,0.8267836304633974,-1.202527655787105,-0.029086094307596833,0.14561632831966706,-0.6419985091021005,0.10226969259552271,-0.20308805889817233,1.5558004540544796,1.1833995956578403,1.4673884481571418
song,fearful,strong,Kids are talking by the door,2nd,M,0.07439416317343468,0.006689154856764986,0.7827505969111593,0.20732633046135138,-1.1388358921878168,1.4999313421708305,0.16936015181324598,-0.44581355583257737,0.7760218535130503,-0.21989741337746405,0.5285224631754267,1.060364468505426,1.7286426426608563,0.4604057452312572,0.83096023427917
song,angry,strong,Kids are talking by the door,1st,M,0.2983631585751274,-0.10552108580193,1.0356395604766255,-0.4743724787404861,0.5434048666401675,1.0738018981912312,0.041960788655975405,0.1690697843932559,-0.09008479338992868,-0.8612390169979628,-0.7747179791331895,0.08679088040241612,0.38509039742905266,-1.4503962298869872,-0.5301262230550688
speech,happy,normal,Kids are talking by the door,2nd,M,-1.4867031629846326,-0.798712815807834,-0.39291381412192516,1.8025457711604762,1.091917241050926,0.9233882675520649,0.9954754362504042,-0.9709868107362096,1.2416331217008496,0.44932950757491913,0.5656755694905548,0.207715772305535,-3.458676754183666,-1.7396380150242639,-0.08258833040716762
speech,happy,normal,Kids are talking by the door,2nd,M,-1.0404365825946924,-0.720629777295944,0.06172534020430008,1.301737535934795,0.12064609992668784,0.7842342940931192,0.08160422927548945,-1.9725103056430688,1.4466670618871027,0.8895658447459919,-0.00976480263677324,0.8342932371365223,-2.0931333345556533,0.4297624925922526,0.6409393176782925
song,fearful,strong,Kids are talking by the door,2nd,M,0.24320661493142695,0.10879774368000568,0.5982880540972831,-0.018956518080061817,0.14379974875038407,0.8353434469244967,0.1961083486928165,0.0034313582144973025,-0.11462455308818725,-0.6394540328473457,-0.9360017021548354,-0.09341601753005141,0.2322850135032894,0.2645356791043456,-0.13717722879232638
song,angry,strong,Kids are talking by the door,1st,M,0.5774886976205206,-0.16203573255703915,1.9271829720732303,-0.05051212848697945,-0.8190754902043986,-1.0884694029008997,0.20197390957164885,0.011992432853931086,-0.47051743288632863,-1.063517284316981,0.8954305793146312,0.8733804956042504,3.1570798403026368,-0.2521798973803251,1.8176779665357574
song,happy,normal,Dogs are sitting by the door,2nd,M,0.6326452412642211,0.00941933102850939,0.9064597453325478,0.6606144020379349,0.24635893670150003,0.7312308449879056,-0.083210496516597,0.3685281711206755,-0.17147833581200544,-0.8601966080238672,-1.1054567357404497,1.047662051120731,0.22412722031935764,-0.8655906776430687,-0.22922931571275354
speech,angry,strong,Dogs are sitting by the door,1st,M,-1.4298752089274867,-0.3526020293447985,1.1720469481507576,0.10276704597627716,-0.3437722074061623,1.2642507292637448,-0.6563328161301257,-0.5725292087553694,-0.37461480082476406,1.16976793761973,2.122613947309731,1.0364209313776582,4.284030572021772,-6.644508363377464,0.09761102214167094
speech,fearful,strong,Dogs are sitting by the door,2nd,M,-0.9284520848938461,-0.7888841815895542,0.2723141428093378,0.2474527334507255,-0.7585324523815351,-1.0884694029008997,0.20977306493858322,0.1155359873669651,-0.47051743288632863,1.6375991317840817,-0.32680219239088604,0.5406829977947267,2.781395565708016,3.5051997359136133,1.3037273644792786
speech,surprised,strong,Kids are talking by the door,1st,M,-0.7613110435492993,-0.3545131526650196,0.5906581144561538,0.3228416281017132,-0.15617488447137173,0.6717318780871568,0.1731749346263131,-1.0481562011565297,0.6807063224132186,0.1571333407694263,0.349322031088836,0.6407455486711625,0.5270733920821193,-1.36401338059397,-0.07478816174193446
speech,surprised,strong,Kids are talking by the door,1st,M,-1.3195621216400857,-0.6922359451098022,-0.13607074654243856,0.4754318927043119,0.40881693134359837,0.8081001719778221,0.26822220312648043,-2.06519110957013,0.6115269751970425,1.6999210972287064,3.710034663732991,-1.403941307261817,-2.8673611490115847,-2.2087701425043815,0.25083889727135916
speech,surprised,normal,Dogs are sitting by the door,1st,M,-1.095593126238393,-0.5456254846871278,0.0664426625924229,1.8420817349337082,0.3018552925557417,1.0568167161540416,0.2240586163028708,-2.061742542805092,2.3065658593405463,1.6074762689724331,0.17896552194298748,-1.7131509785445964,-4.588376123244388,-0.9079817664738238,1.2020402359716662
speech,surprised,normal,Dogs are sitting by the door,1st,M,-1.0404365825946924,-0.4001070947331511,0.2878556566283492,1.0336227420689115,0.409736746553171,0.1613573211577777,0.3519217745852434,-1.1712035396238594,0.2998122485660341,0.148593650331844,0.7072987427063506,0.8539450972834955,-0.4799283505349351,-1.9520134562234566,-0.11960794337090865
speech,fearful,normal,Kids are talking by the door,2nd,M,-1.4298752089274867,-1.3996245912087772,-0.7155603984963691,0.4618190954018659,0.9862208141817652,-1.0884694029008997,0.44721404220022254,-1.5797395196715658,-0.47051743288632863,0.9718203525695848,1.1854778289021584,2.1175352586916394,-3.6693066287513894,-1.876063024451229,-0.09219765766469942
speech,angry,normal,Kids are talking by the door,1st,M,-1.3195621216400857,-1.7985033299006346,-0.04640010532006191,0.6522397814426014,1.4732864027916555,-1.0884694029008997,2.8160052188145492,-0.9288644400675529,-0.47051743288632863,1.3683567046873397,1.2253148339051994,0.8128702816867207,-1.0716901189784953,-3.8215756060989716,-0.26095763616564005
song,happy,strong,Kids are talking by the door,2nd,M,0.9117707803096142,0.05173706169054764,1.1697050055009104,-0.27981025586574604,-0.27207173223050957,0.9598153248410032,0.08766335132898104,0.18252022315712016,0.417673488950996,-0.807896990457098,-0.8218287883921512,1.1772899988326953,1.7219383252310896,-0.06298779615144208,0.4768166683861393
song,happy,normal,Kids are talking by the door,2nd,M,1.525178402044101,-0.3788117205935448,1.1513783393028976,0.7444267679555591,-1.4994966276127424,0.3965493409800502,-1.3971105516162055,0.06695809962625769,-0.2105012562439585,0.06552522399815432,-0.4503409408774585,-0.9031659115137141,2.2818423786660342,1.389049320550467,0.6371689370365587
speech,surprised,strong,Dogs are sitting by the door,1st,M,-0.9836086285375466,-1.580635271395431,-0.2804076611936078,0.7157375764663538,1.5347148174703338,-1.0884694029008997,0.3646710370331022,-0.40149548846622934,-0.47051743288632863,0.23739258582755182,-0.4860801953962044,1.5997892201720585,-2.4822149525087482,-2.1113067808006307,-0.23953885916119672
speech,angry,strong,Kids are talking by the door,1st,M,-0.9836086285375466,-0.1795088600562033,1.8016412916780342,0.06617558526465094,-2.002124377477092,0.8862563175223673,-2.6911882381504553,-1.8932008391644481,1.773215014316133,0.6187610816643098,2.0049188296408413,1.4479926313734186,2.722128926879449,-3.1251523176064335,0.09535235987977467
speech,fearful,strong,Kids are talking by the door,2nd,M,-0.31504446315935936,0.5161400285042707,2.0491145689682253,-0.9033002206770231,-3.542011827404756,1.6958116120093627,-0.8577490891054975,-0.8422261852801127,-0.39886199313844056,2.069564984967346,0.8483658950746157,-0.11536553324300655,7.414759909902455,0.3939543614205689,1.970351846563727
speech,angry,strong,Kids are talking by the door,1st,M,0.5206607435633747,1.8424596127377018,2.304700716196831,-0.24584980768728543,-2.2457683928753167,1.492992237917021,-1.8063810672394616,-0.49150295914873005,-0.24977417288686143,0.05593341193359858,0.3806971884264741,0.3760074230572521,6.031677276276325,-3.2062612184480592,0.5797206818904961
speech,fearful,strong,Kids are talking by the door,2nd,M,-0.5941700022047526,-1.1809374798520504,2.0733362611789676,-0.5901416460112408,-0.45353004323850915,-0.8717806599805188,-1.6294905194546963,-0.5156249410132699,-0.2018187775239177,1.7286680110896817,1.3198700118679583,1.8258111733620161,2.882770410969689,-3.886564643754791,2.132913448425241
speech,surprised,strong,Dogs are sitting by the door,1st,M,-1.4867031629846326,-1.453409061792142,0.8418830779498859,2.053433587349407,-1.1333766952694888,1.0392672338053688,-2.014183546369295,-1.593920828076478,1.2416701689082013,1.0743677529478441,1.2434551007631638,-1.783890886234231,-1.9612150382112024,-1.3881342330040063,1.2880755999810563
song,happy,normal,Kids are talking by the door,2nd,M,1.0789118216541609,0.04054333938639559,0.8677110968650755,0.10106381154691249,-1.3679873502156075,0.9036757228788267,-1.8026634519043339,-0.2849617403736595,-0.05906446298444054,0.8085393406434753,-0.8123278054786242,0.4521162583844079,3.0361890448659605,2.5564672921361487,1.3466082298573014
song,sad,normal,Kids are talking by the door,2nd,M,0.9669273239533146,-0.7569411203801446,-0.2677848236973186,0.14822124934531175,1.0163298074220517,0.5876484346201339,0.2304619128837596,0.6190021994397754,-0.06257749029251335,-1.2939836730981709,-1.2763875277027883,-0.3414146324504946,-2.309620723115676,0.9365791124960463,0.15798739568549616
speech,calm,strong,Kids are talking by the door,1st,M,-1.5986876606854787,-1.2764936458631047,-0.6798596865055383,2.0246278466207928,1.2652779223860962,0.6528261448361259,0.2257122659299932,-2.649996253719057,6.1978014843016,2.2439855389319954,0.9948457266466536,-0.03378373186527961,-5.017365625129066,-2.02247111460707,0.6486643825254802
speech,calm,strong,Kids are talking by the door,1st,M,-0.14790342181481256,0.6310804453347101,0.46344884342939224,-0.6041864063363108,-0.46322689401965284,1.072419660765962,0.04159074523727524,-2.4638935052916766,0.8923368179715052,0.7160208144273426,-0.27828123983207,-1.6407473341282746,-2.3333660666000817,1.7432985674749224,2.032620381166744
song,sad,normal,Kids are talking by the door,2nd,M,0.9117707803096142,-1.3365575216414816,-1.4655991739185894,-0.009769899318425607,0.7248872021188925,-1.0884694029008997,0.24848361179085535,0.733004612328036,-0.47051743288632863,0.18781620238282606,-1.053035979356689,0.4433344188467306,-1.273711864799157,3.943041567974713,0.6339840561789063
song,sad,strong,Dogs are sitting by the door,2nd,M,1.0237552780104606,-0.7479315390133882,-0.4091377587188386,0.6992975946436192,0.08978718581207923,-1.0884694029008997,0.16943296921848436,1.0952447660140903,-0.47051743288632863,-1.4170583543237714,-1.2850841284990737,0.7497964472290235,-1.3412210487799918,1.6401277647328556,0.44730886133964837
speech,calm,normal,Dogs are sitting by the door,1st,M,-0.9836086285375466,-1.2980620376198855,0.5041056500371153,1.160866047331527,-0.28567225881853336,0.9388464800803743,0.33467906594582075,-1.8115818878292733,1.831561675315638,0.5060139663954738,0.16497334419781753,0.12930822142615123,-3.097877625476167,1.0173081394603767,2.2718688013943735
speech,neutral,normal,Dogs are sitting by the door,2nd,M,-1.5986876606854787,-0.5925845148411315,-0.7559824722551323,1.9673863993824123,1.1634244723212543,0.8979223233332856,0.247442274176355,-1.522938796651945,2.3279621738434013,1.8637052056374355,0.9999584235990153,0.12236055489609154,-4.45433047359603,-2.4602987575661617,0.39863215657462636
speech,calm,normal,Dogs are sitting by the door,1st,M,-1.5986876606854787,-1.3818784460924385,-0.3770673271272587,1.3704458127968897,0.9679518615836646,0.8325259117105648,0.03187593730087741,-1.924705087381138,1.5728501605781977,1.6715558418698144,0.6945708624818274,-0.30720963148343766,-4.6725549722615245,-1.9071631677528131,0.6922075650922895
speech,neutral,normal,Dogs are sitting by the door,2nd,M,-0.5941700022047526,0.9122885910243835,0.24191780973901775,0.4841646233388828,-0.04921623023205171,0.9424039654038696,-0.27890804864531854,-2.2668781249623513,2.9141951132991357,0.900730403641662,0.6167335262160287,0.909213265074214,-3.202292318862247,-0.3989154076423147,0.17835395780759666
song,sad,strong,Dogs are sitting by the door,2nd,M,0.5774886976205206,-0.1347339708395951,-0.2275389117802691,1.35937055784551,1.204311775875035,0.5099546821513372,0.13479432313047277,0.6010010007732896,-0.13946694086795164,-1.1120199945735807,-1.3845365452085925,0.19882365972611923,-1.9220471325661925,0.20705574290816994,-0.6601764190803505
speech,surprised,normal,Kids are talking by the door,1st,M,-0.7613110435492993,-1.4225580710514303,1.1998724403819965,1.941389764579195,-0.10251015091047326,-0.6171958635417706,0.00888392332921272,-0.5123923135005278,1.773691453820733,-0.09120902554910688,1.4820941389579227,-0.41972685822821054,-0.3510125962860175,0.6579267892116771,3.2575486113738163
